Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00      78/192         std::vector<int, std::allocator<int> >::max_size() const [87]
                0.00    0.00     113/192         std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [80]
[30]     0.0    0.00    0.00     192         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [30]
-----------------------------------------------
                0.00    0.00      50/191         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [125]
                0.00    0.00     141/191         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::max_size() const [53]
[31]     0.0    0.00    0.00     191         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_get_allocator() const [31]
-----------------------------------------------
                0.00    0.00       3/183         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy_chars(char*, char const*, char const*) [299]
                0.00    0.00      50/183         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy_chars(char*, char*, char*) [121]
                0.00    0.00      62/183         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_append(char const*, unsigned long) [124]
                0.00    0.00      68/183         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate(unsigned long, unsigned long, char const*, unsigned long) [144]
[32]     0.0    0.00    0.00     183         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy(char*, char const*, unsigned long) [32]
                0.00    0.00     180/180         std::char_traits<char>::copy(char*, char const*, unsigned long) [33]
                0.00    0.00       3/154         std::char_traits<char>::assign(char&, char const&) [46]
-----------------------------------------------
                0.00    0.00     180/180         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy(char*, char const*, unsigned long) [32]
[33]     0.0    0.00    0.00     180         std::char_traits<char>::copy(char*, char const*, unsigned long) [33]
                0.00    0.00     174/965         std::is_constant_evaluated() [8]
-----------------------------------------------
                0.00    0.00     169/169         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [37]
[34]     0.0    0.00    0.00     169         __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [34]
                0.00    0.00     169/169         __gnu_cxx::new_allocator<int>::_M_max_size() const [35]
-----------------------------------------------
                0.00    0.00     169/169         __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [34]
[35]     0.0    0.00    0.00     169         __gnu_cxx::new_allocator<int>::_M_max_size() const [35]
-----------------------------------------------
                0.00    0.00       2/169         void std::vector<int, std::allocator<int> >::_M_range_initialize<int const*>(int const*, int const*, std::forward_iterator_tag) [354]
                0.00    0.00      15/169         int* std::vector<int, std::allocator<int> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(unsigned long, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [184]
                0.00    0.00      39/169         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [138]
                0.00    0.00     113/169         std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [77]
[36]     0.0    0.00    0.00     169         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [36]
                0.00    0.00     169/169         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [37]
-----------------------------------------------
                0.00    0.00     169/169         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [36]
[37]     0.0    0.00    0.00     169         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [37]
                0.00    0.00     169/965         std::is_constant_evaluated() [8]
                0.00    0.00     169/169         __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [34]
-----------------------------------------------
                0.00    0.00       2/168         std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) [176]
                0.00    0.00      39/168         int& std::vector<int, std::allocator<int> >::emplace_back<int>(int&&) [137]
                0.00    0.00      39/168         std::vector<int, std::allocator<int> >::back() [139]
                0.00    0.00      88/168         eucledian_distance(std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >) [159]
[38]     0.0    0.00    0.00     168         std::vector<int, std::allocator<int> >::end() [38]
                0.00    0.00     168/294         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [15]
-----------------------------------------------
                0.00    0.00       8/163         KDTree::deleteNode(std::vector<int, std::allocator<int> >, KDNode*) [384]
                0.00    0.00       9/163         main [6]
                0.00    0.00      18/163         KDTree::minOfPoints(std::vector<KDNode*, std::allocator<KDNode*> >, int) [207]
                0.00    0.00     128/163         KDTree::insert(std::vector<int, std::allocator<int> >, KDNode*) [196]
[39]     0.0    0.00    0.00     163         std::vector<int, std::allocator<int> >::operator[](unsigned long) [39]
-----------------------------------------------
                0.00    0.00     161/161         void std::_Destroy<int*>(int*, int*) [41]
[40]     0.0    0.00    0.00     161         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [40]
-----------------------------------------------
                0.00    0.00     161/161         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [42]
[41]     0.0    0.00    0.00     161         void std::_Destroy<int*>(int*, int*) [41]
                0.00    0.00     161/965         std::is_constant_evaluated() [8]
                0.00    0.00     161/161         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [40]
-----------------------------------------------
                0.00    0.00      15/161         std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) [176]
                0.00    0.00     146/161         std::vector<int, std::allocator<int> >::~vector() [52]
[42]     0.0    0.00    0.00     161         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [42]
                0.00    0.00     161/161         void std::_Destroy<int*>(int*, int*) [41]
-----------------------------------------------
                0.00    0.00     156/156         std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [44]
[43]     0.0    0.00    0.00     156         __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [43]
-----------------------------------------------
                0.00    0.00     156/156         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [29]
[44]     0.0    0.00    0.00     156         std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [44]
                0.00    0.00     156/965         std::is_constant_evaluated() [8]
                0.00    0.00     156/156         __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [43]
-----------------------------------------------
                0.00    0.00      39/156         int& std::vector<int, std::allocator<int> >::emplace_back<int>(int&&) [137]
                0.00    0.00      39/156         decltype (::new ((void*)(0)) int((declval<int>)())) std::construct_at<int, int>(int*, int&&) [141]
                0.00    0.00      39/156         void std::allocator_traits<std::allocator<int> >::construct<int, int>(std::allocator<int>&, int*, int&&) [136]
                0.00    0.00      39/156         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [138]
[45]     0.0    0.00    0.00     156         int&& std::forward<int>(std::remove_reference<int>::type&) [45]
-----------------------------------------------
                0.00    0.00       3/154         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy(char*, char const*, unsigned long) [32]
                0.00    0.00     151/154         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_set_length(unsigned long) [47]
[46]     0.0    0.00    0.00     154         std::char_traits<char>::assign(char&, char const&) [46]
-----------------------------------------------
                0.00    0.00       2/151         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string() [356]
                0.00    0.00       3/151         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [298]
                0.00    0.00      50/151         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag) [120]
                0.00    0.00      96/151         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_append(char const*, unsigned long) [124]
[47]     0.0    0.00    0.00     151         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_set_length(unsigned long) [47]
                0.00    0.00     151/151         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_length(unsigned long) [48]
                0.00    0.00     151/715         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [9]
                0.00    0.00     151/154         std::char_traits<char>::assign(char&, char const&) [46]
-----------------------------------------------
                0.00    0.00     151/151         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_set_length(unsigned long) [47]
[48]     0.0    0.00    0.00     151         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_length(unsigned long) [48]
-----------------------------------------------
                0.00    0.00     146/146         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [51]
[49]     0.0    0.00    0.00     146         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [49]
                0.00    0.00     146/264         std::allocator<int>::~allocator() [19]
-----------------------------------------------
                0.00    0.00       2/146         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data&) [328]
